Elements,Density_sum,Density_diff,Density_aver,Eneg_sum,Eneg_diff,Eneg_aver,Magnetic_sum,Magnetic_diff,Melting_sum,Melting_diff,Melting_aver,Number_sum,Number_diff,Number_aver,Radius_sum,Radius_diff,Radius_aver,Vacancy_1_sum,Vacancy_1_diff,Vacancy_2_sum,Vacancy_2_diff,Vacancy_3_sum,Vacancy_3_diff,Valence_sum,Valence_diff,Valence_aver,Energy_binding
Ti-Ta,2.656416772554002,1.5113087674714103,1.328208386277001,1.6612021857923496,0.021857923497267777,0.8306010928961748,-1.699,0.16100000000000003,2.889490102973249,0.7437263617038897,1.4447450514866245,3.6538461538461537,1.9615384615384615,1.8269230769230769,2.3253968253968256,0.007936507936507936,1.1626984126984128,0.5820000000000001,0.06,-0.33999999999999997,0.01999999999999999,0.056,0.024,1.125,0.125,0.5625,-0.369
Ti-W,3.024904701397713,1.8797966963151207,1.5124523506988565,1.7704918032786885,0.087431693989071,0.8852459016393442,-1.654,0.15200000000000002,3.108687850260884,0.9629241089915247,1.554343925130442,3.6923076923076925,2.0,1.8461538461538463,2.2698412698412698,0.06349206349206349,1.1349206349206349,0.39,0.132,-0.309,0.01100000000000001,0.032,0.0,1.25,0.25,0.625,-0.327
Ti-Re,3.215501905972046,2.070393900889454,1.607750952986023,1.8797814207650272,0.19672131147540975,0.9398907103825136,-1.4100000000000001,0.30199999999999994,2.9822488474173867,0.8364851061480274,1.4911244237086934,3.730769230769231,2.0384615384615383,1.8653846153846154,2.253968253968254,0.07936507936507936,1.126984126984127,0.338,0.184,-0.248,0.07200000000000001,0.026000000000000002,0.006,1.375,0.375,0.6875,-0.243
Ti-Os,3.442592121982211,2.2974841168996187,1.7212960609911054,2.0437158469945356,0.3606557377049181,1.0218579234972678,-0.947,0.703,2.898324269110786,0.7525605278414267,1.449162134555393,3.769230769230769,2.076923076923077,1.8846153846153846,2.238095238095238,0.09523809523809523,1.119047619047619,0.352,0.17,-0.176,0.14400000000000002,0.036000000000000004,0.004,1.5,0.5,0.75,-0.088
Ti-Ir,3.4394155019059722,2.29430749682338,1.7197077509529861,2.0437158469945356,0.3606557377049181,1.0218579234972678,-0.45399999999999996,1.264,2.5742207989399,0.4284570576705408,1.28711039946995,3.8076923076923075,2.1153846153846154,1.9038461538461537,2.246031746031746,0.0873015873015873,1.123015873015873,0.396,0.126,-0.079,0.241,0.07300000000000001,0.041,1.625,0.625,0.8125,0.049
Ti-Pt,3.3044472681067343,2.159339263024142,1.6522236340533671,2.0437158469945356,0.3606557377049181,1.0218579234972678,-0.517,1.249,2.199983435938492,0.05421969466913277,1.099991717969246,3.8461538461538463,2.1538461538461537,1.9230769230769231,2.2698412698412698,0.06349206349206349,1.1349206349206349,0.523,0.0010000000000000009,0.044999999999999984,0.365,0.11,0.078,1.75,0.75,0.875,0.043
Ti-Au,3.024904701397713,1.8797966963151207,1.5124523506988565,2.153005464480874,0.46994535519125674,1.076502732240437,-0.708,1.046,1.8112690831791955,0.33449465809016377,0.9056345415895978,3.8846153846153846,2.1923076923076925,1.9423076923076923,2.3095238095238093,0.023809523809523808,1.1547619047619047,0.718,0.196,0.13699999999999998,0.45699999999999996,0.15400000000000003,0.12200000000000001,1.875,0.875,0.9375,-0.039
Ti-U,2.999491740787802,1.8543837357052098,1.499745870393901,1.7704918032786885,0.087431693989071,0.8852459016393442,-2.3040000000000003,0.40800000000000014,1.8503713110454683,0.2953924302238909,0.9251856555227341,4.384615384615385,2.6923076923076925,2.1923076923076925,2.515873015873016,0.18253968253968253,1.257936507936508,1.509,0.987,0.069,0.389,0.089,0.056999999999999995,1.25,0.25,0.625,-0.42
Ti-Np,3.1392630241423123,1.9941550190597204,1.5696315120711561,1.5519125683060109,0.13114754098360654,0.7759562841530054,-3.657,1.763,1.579272837699804,0.5664909035695552,0.789636418849902,4.423076923076923,2.730769230769231,2.2115384615384617,2.5238095238095237,0.19047619047619047,1.2619047619047619,1.5470000000000002,1.025,0.087,0.40700000000000003,0.07100000000000001,0.039,1.375,0.375,0.6875,-0.372
V-V,1.5247776365946633,0.0,0.7623888182973316,1.7814207650273222,0.0,0.8907103825136611,-2.689,0.0009999999999998899,2.410788725395467,0.0,1.2053943626977335,1.7692307692307692,0.0,0.8846153846153846,2.126984126984127,0.0,1.0634920634920635,0.112,0.0,-0.172,0.0,-0.016,0.0,1.25,0.0,0.625,-0.245
V-Cr,1.6709021601016518,0.1461245235069886,0.8354510800508259,1.7978142076502732,0.016393442622950834,0.8989071038251366,-2.992,0.41999999999999993,2.4091323192446787,0.0016564061507881732,1.2045661596223394,1.8076923076923077,0.038461538461538464,0.9038461538461539,2.0793650793650795,0.047619047619047616,1.0396825396825398,0.10600000000000001,0.005999999999999998,-0.08099999999999999,0.091,-0.01,0.006,1.375,0.125,0.6875,-0.253
V-Mn,1.6899618805590852,0.16518424396442183,0.8449809402795426,1.7377049180327866,0.043715846994535436,0.8688524590163933,-1.07,1.3960000000000001,2.0441708306876847,0.36661789470778233,1.0220854153438423,1.8461538461538463,0.07692307692307693,0.9230769230769231,2.0714285714285716,0.05555555555555555,1.0357142857142858,0.188,0.07600000000000001,0.008000000000000007,0.18,0.011,0.027,1.5,0.25,0.75,-0.227
V-Co,1.8881829733163913,0.363405336721728,0.9440914866581956,1.9180327868852458,0.13661202185792348,0.9590163934426229,0.2489999999999999,3.019,2.181652541203103,0.22913618419236395,1.0908262706015515,1.9230769230769231,0.15384615384615385,0.9615384615384616,2.0555555555555554,0.07142857142857142,1.0277777777777777,0.046,0.066,0.02700000000000001,0.199,0.008,0.024,1.75,0.5,0.875,-0.042
V-Ni,1.8932655654383737,0.36848792884371034,0.9466327827191868,1.9344262295081966,0.15300546448087432,0.9672131147540983,-0.5100000000000001,2.198,2.159567125859261,0.25122159953620626,1.0797835629296304,1.9615384615384615,0.19230769230769232,0.9807692307692307,2.0476190476190474,0.07936507936507936,1.0238095238095237,0.161,0.048999999999999995,0.134,0.306,0.038,0.054,1.875,0.625,0.9375,-0.087
V-Cu,1.900889453621347,0.3761118170266837,0.9504447268106735,1.9289617486338797,0.14754098360655737,0.9644808743169399,-1.351,1.5270000000000001,1.9550672224829528,0.4557215029125142,0.9775336112414764,2.0,0.23076923076923078,1.0,2.0793650793650795,0.047619047619047616,1.0396825396825398,0.31,0.198,0.133,0.305,0.046,0.062,2.0,0.75,1.0,-0.068
V-Zn,1.668869123252859,0.1440914866581957,0.8344345616264295,1.792349726775956,0.010928961748633888,0.896174863387978,-1.4889999999999999,1.335,1.5878458438009,0.8229428815945671,0.79392292190045,2.0384615384615383,0.2692307692307692,1.0192307692307692,2.126984126984127,0.0,1.0634920634920635,0.383,0.271,0.02600000000000001,0.198,0.034999999999999996,0.051,2.125,0.875,1.0625,-0.142
V-Ga,1.5133418043202034,0.011435832274459956,0.7566709021601017,1.8797814207650272,0.098360655737705,0.9398907103825136,-1.541,1.225,1.3726442315655798,1.0381444938298872,0.6863221157827899,2.076923076923077,0.3076923076923077,1.0384615384615385,2.1746031746031744,0.047619047619047616,1.0873015873015872,0.459,0.34700000000000003,0.007000000000000006,0.179,0.032,0.048,1.0,0.25,0.5,-0.184
V-Ge,1.4388055908513342,0.08597204574332905,0.7194027954256671,1.9890710382513659,0.20765027322404364,0.9945355191256829,-1.487,1.287,1.8742511663859978,0.5365375590094691,0.9371255831929989,2.1153846153846154,0.34615384615384615,1.0576923076923077,2.2063492063492065,0.07936507936507936,1.1031746031746033,0.523,0.41100000000000003,0.07200000000000001,0.244,0.023,0.039,1.125,0.125,0.5625,-0.158
V-As,1.4930114358322744,0.03176620076238882,0.7465057179161372,2.081967213114754,0.3005464480874318,1.040983606557377,-1.4509999999999998,1.349,1.8073047511249758,0.603483974270491,0.9036523755624879,2.1538461538461537,0.38461538461538464,1.0769230769230769,2.238095238095238,0.1111111111111111,1.119047619047619,0.5920000000000001,0.48000000000000004,0.14200000000000002,0.314,0.002999999999999999,0.019,1.25,0.0,0.625,-0.114
V-Se,1.3747141041931383,0.15006353240152479,0.6873570520965692,2.2841530054644807,0.5027322404371584,1.1420765027322404,-1.438,1.4280000000000002,1.4782320625017253,0.9325566628937415,0.7391160312508627,2.1923076923076925,0.4230769230769231,1.0961538461538463,2.1746031746031744,0.047619047619047616,1.0873015873015872,0.7310000000000001,0.619,0.222,0.394,0.006,0.022,1.375,0.125,0.6875,-0.057
V-Zr,1.590851334180432,0.06607369758576868,0.795425667090216,1.6174863387978142,0.1639344262295081,0.8087431693989071,-1.787,0.9470000000000001,2.3798691439140875,0.030919581481379233,1.1899345719570438,2.423076923076923,0.6538461538461539,1.2115384615384615,2.3333333333333335,0.20634920634920634,1.1666666666666667,0.801,0.689,-0.177,0.0050000000000000044,0.057,0.07300000000000001,1.125,0.125,0.5625,-0.317
V-Nb,1.8513341804320202,0.3265565438373571,0.9256670902160101,1.7650273224043715,0.016393442622950713,0.8825136612021858,-2.021,0.629,2.7238494878944315,0.31306076249896475,1.3619247439472157,2.4615384615384617,0.6923076923076923,1.2307692307692308,2.2222222222222223,0.09523809523809523,1.1111111111111112,0.451,0.339,-0.22799999999999998,0.055999999999999994,0.045,0.061,1.25,0.0,0.625,-0.312
V-Mo,2.0584498094027954,0.5336721728081321,1.0292249047013977,2.07103825136612,0.2896174863387979,1.03551912568306,-1.9949999999999999,0.5429999999999999,2.80390911851586,0.3931203931203931,1.40195455925793,2.5,0.7307692307692307,1.25,2.1666666666666665,0.03968253968253968,1.0833333333333333,0.226,0.11400000000000002,-0.203,0.031000000000000014,0.018,0.034,1.375,0.125,0.6875,-0.284
V-Ru,2.2998729351969507,0.7750952986022871,1.1499364675984753,2.092896174863388,0.3114754098360657,1.046448087431694,-0.943,1.4929999999999999,2.6443419926565994,0.23355326726113243,1.3221709963282997,2.576923076923077,0.8076923076923077,1.2884615384615385,2.126984126984127,0.0,1.0634920634920635,0.178,0.066,-0.06899999999999999,0.103,0.039,0.055,1.625,0.375,0.8125,-0.038
V-Rh,2.3379923761118167,0.8132147395171537,1.1689961880559083,2.1366120218579234,0.35519125683060104,1.0683060109289617,-0.7130000000000001,1.903,2.440051900726058,0.02926317533059106,1.220025950363029,2.6153846153846154,0.8461538461538461,1.3076923076923077,2.126984126984127,0.0,1.0634920634920635,0.213,0.101,0.024000000000000007,0.196,0.058,0.07400000000000001,1.75,0.5,0.875,-0.016
V-Pd,2.2871664548919948,0.7623888182973316,1.1435832274459974,2.092896174863388,0.3114754098360657,1.046448087431694,-0.9870000000000001,1.705,2.214670237142147,0.19611848825331973,1.1073351185710736,2.6538461538461537,0.8846153846153846,1.3269230769230769,2.1507936507936507,0.023809523809523808,1.0753968253968254,0.35,0.238,0.131,0.303,0.098,0.11399999999999999,1.875,0.625,0.9375,-0.086
V-Sn,1.6883100381194407,0.16353240152477763,0.8441550190597203,1.9617486338797812,0.18032786885245905,0.9808743169398906,-1.554,1.196,1.4842669022444304,0.9265218231510367,0.7421334511222152,2.8076923076923075,1.0384615384615385,1.4038461538461537,2.357142857142857,0.23015873015873015,1.1785714285714286,0.8140000000000001,0.702,0.02800000000000001,0.2,0.101,0.11699999999999999,1.125,0.125,0.5625,-0.238
V-Sb,1.6111817026683608,0.08640406607369755,0.8055908513341804,2.0109289617486334,0.22950819672131142,1.0054644808743167,-1.439,1.287,1.7044021754134113,0.7063865499820556,0.8522010877067057,2.8461538461538463,1.0769230769230769,1.4230769230769231,2.380952380952381,0.25396825396825395,1.1904761904761905,0.805,0.693,0.04500000000000001,0.217,0.05,0.066,1.25,0.0,0.625,-0.233
V-Te,1.55425667090216,0.02947903430749685,0.77712833545108,2.0382513661202184,0.2568306010928963,1.0191256830601092,-1.42,1.31,1.6044005190072606,0.8063882063882065,0.8022002595036303,2.8846153846153846,1.1153846153846154,1.4423076923076923,2.3333333333333335,0.20634920634920634,1.1666666666666667,0.8570000000000001,0.745,0.11000000000000001,0.28200000000000003,0.023,0.039,1.375,0.125,0.6875,-0.218
V-Hf,2.4523506988564168,0.9275730622617536,1.2261753494282084,1.6010928961748632,0.18032786885245894,0.8005464480874316,-1.928,0.826,2.5891284542969935,0.17833972890152663,1.2945642271484967,3.6538461538461537,1.8846153846153846,1.8269230769230769,2.3253968253968256,0.1984126984126984,1.1626984126984128,0.7020000000000001,0.59,-0.23399999999999999,0.062,0.065,0.08099999999999999,1.125,0.125,0.5625,-0.314
V-Ta,2.846251588310038,1.3214739517153746,1.423125794155019,1.710382513661202,0.07103825136612016,0.855191256830601,-2.078,0.584,3.022002595036303,0.6112138696408359,1.5110012975181515,3.6923076923076925,1.9230769230769231,1.8461538461538463,2.2222222222222223,0.09523809523809523,1.1111111111111112,0.377,0.265,-0.266,0.094,0.032,0.048,1.25,0.0,0.625,-0.324
V-W,3.2147395171537485,1.6899618805590852,1.6073697585768743,1.819672131147541,0.038251366120218615,0.9098360655737705,-1.979,0.561,3.2412003423239377,0.8304116169284709,1.6206001711619689,3.730769230769231,1.9615384615384615,1.8653846153846154,2.1666666666666665,0.03968253968253968,1.0833333333333333,0.185,0.07300000000000001,-0.235,0.063,0.008,0.024,1.375,0.125,0.6875,-0.319
V-Re,3.4053367217280814,1.8805590851334182,1.7026683608640407,1.9289617486338797,0.14754098360655737,0.9644808743169399,-1.67,0.68,3.1147613394804408,0.7039726140849736,1.5573806697402204,3.769230769230769,2.0,1.8846153846153846,2.1507936507936507,0.023809523809523808,1.0753968253968254,0.133,0.020999999999999998,-0.174,0.0020000000000000018,0.002,0.018000000000000002,1.5,0.25,0.75,-0.26
V-Os,3.6324269377382463,2.1076493011435833,1.8162134688691232,2.092896174863388,0.3114754098360657,1.046448087431694,-1.22,1.0959999999999999,3.03083676117384,0.6200480357783729,1.51541838058692,3.8076923076923075,2.0384615384615383,1.9038461538461537,2.134920634920635,0.007936507936507936,1.0674603174603174,0.147,0.034999999999999996,-0.102,0.06999999999999999,0.012,0.028,1.625,0.375,0.8125,-0.129
V-Ir,3.6292503176620077,2.104472681067344,1.8146251588310038,2.092896174863388,0.3114754098360657,1.046448087431694,-0.8279999999999998,1.674,2.706733291002954,0.29594456560748694,1.353366645501477,3.8461538461538463,2.076923076923077,1.9230769230769231,2.142857142857143,0.015873015873015872,1.0714285714285714,0.191,0.07900000000000001,-0.0049999999999999906,0.16699999999999998,0.049,0.065,1.75,0.5,0.875,-0.016
V-Pt,3.49428208386277,1.9695044472681067,1.747141041931385,2.092896174863388,0.3114754098360657,1.046448087431694,-0.9339999999999999,1.684,2.332495928001546,0.07829279739392109,1.166247964000773,3.8846153846153846,2.1153846153846154,1.9423076923076923,2.1666666666666665,0.03968253968253968,1.0833333333333333,0.318,0.20600000000000002,0.119,0.291,0.086,0.10200000000000001,1.875,0.625,0.9375,-0.068
V-Au,3.2147395171537485,1.6899618805590852,1.6073697585768743,2.2021857923497263,0.42076502732240434,1.1010928961748632,-1.147,1.493,1.9437815752422494,0.46700715015321764,0.9718907876211247,3.923076923076923,2.1538461538461537,1.9615384615384615,2.2063492063492065,0.07936507936507936,1.1031746031746033,0.513,0.401,0.211,0.383,0.13,0.14600000000000002,2.0,0.75,1.0,-0.163
V-U,3.1893265565438376,1.6645489199491743,1.5946632782719188,1.819672131147541,0.038251366120218615,0.9098360655737705,-2.669,0.007000000000000117,1.9828838031085223,0.4279049222869447,0.9914419015542612,4.423076923076923,2.6538461538461537,2.2115384615384617,2.4126984126984126,0.2857142857142857,1.2063492063492063,1.304,1.192,0.14300000000000002,0.315,0.065,0.08099999999999999,1.375,0.125,0.6875,-0.455
V-Np,3.329097839898348,1.8043202033036847,1.664548919949174,1.6010928961748632,0.18032786885245894,0.8005464480874316,-3.992,1.344,1.7117853297628578,0.699003395632609,0.8558926648814289,4.461538461538462,2.6923076923076925,2.230769230769231,2.4206349206349205,0.29365079365079366,1.2103174603174602,1.342,1.23,0.161,0.33299999999999996,0.047,0.063,1.5,0.25,0.75,-0.418
Cr-Cr,1.8170266836086404,0.0,0.9085133418043202,1.8142076502732238,0.0,0.9071038251366119,-3.108,0.0,2.4074759130938905,0.0,1.2037379565469453,1.8461538461538463,0.0,0.9230769230769231,2.0317460317460316,0.0,1.0158730158730158,0.1,0.0,0.01,0.0,-0.004,0.0,1.5,0.0,0.75,-0.292
Cr-Mn,1.8360864040660736,0.019059720457433222,0.9180432020330368,1.7540983606557377,0.06010928961748627,0.8770491803278688,-1.927,1.093,2.0425144245368965,0.3649614885569942,1.0212572122684482,1.8846153846153846,0.038461538461538464,0.9423076923076923,2.0238095238095237,0.007936507936507936,1.0119047619047619,0.182,0.082,0.099,0.089,0.017,0.020999999999999998,1.625,0.125,0.8125,-0.239
Cr-Co,2.03430749682338,0.2172808132147394,1.01715374841169,1.9344262295081966,0.12021857923497266,0.9672131147540983,-0.17199999999999993,3.4779999999999998,2.1799961350523147,0.2274797780415758,1.0899980675261574,1.9615384615384615,0.11538461538461539,0.9807692307692307,2.007936507936508,0.023809523809523808,1.003968253968254,0.04,0.060000000000000005,0.11800000000000001,0.108,0.014,0.018000000000000002,1.875,0.375,0.9375,-0.084
Cr-Ni,2.0393900889453622,0.22236340533672172,1.0196950444726811,1.9508196721311475,0.13661202185792348,0.9754098360655737,-1.0230000000000001,2.689,2.1579107197084726,0.2495651933854181,1.0789553598542363,2.0,0.15384615384615385,1.0,2.0,0.031746031746031744,1.0,0.155,0.05499999999999999,0.225,0.215,0.044,0.048,2.0,0.5,1.0,-0.139
Cr-Cu,2.0470139771283353,0.2299872935196951,1.0235069885641677,1.9453551912568303,0.13114754098360654,0.9726775956284152,-1.917,2.099,1.9534108163321646,0.454065096761726,0.9767054081660823,2.0384615384615383,0.19230769230769232,1.0192307692307692,2.0317460317460316,0.0,1.0158730158730158,0.304,0.20400000000000001,0.224,0.214,0.052,0.056,2.125,0.625,1.0625,-0.032
Cr-Zn,1.8149936467598475,0.002033036848792886,0.9074968233799238,1.808743169398907,0.005464480874316944,0.9043715846994534,-2.006,1.8619999999999999,1.5861894376501118,0.8212864754437789,0.7930947188250559,2.076923076923077,0.23076923076923078,1.0384615384615385,2.0793650793650795,0.047619047619047616,1.0396825396825398,0.377,0.277,0.117,0.107,0.040999999999999995,0.045,2.25,0.75,1.125,-0.118
Cr-Ga,1.659466327827192,0.15756035578144856,0.829733163913596,1.896174863387978,0.08196721311475416,0.948087431693989,-2.096,1.788,1.3709878254147918,1.036488087679099,0.6854939127073959,2.1153846153846154,0.2692307692307692,1.0576923076923077,2.126984126984127,0.09523809523809523,1.0634920634920635,0.453,0.35300000000000004,0.098,0.088,0.038,0.042,1.125,0.375,0.5625,-0.139
Cr-Ge,1.584930114358323,0.23209656925031766,0.7924650571791615,2.0054644808743167,0.1912568306010928,1.0027322404371584,-2.047,1.853,1.8725947602352098,0.5348811528586809,0.9362973801176049,2.1538461538461537,0.3076923076923077,1.0769230769230769,2.1587301587301586,0.12698412698412698,1.0793650793650793,0.517,0.41700000000000004,0.163,0.153,0.028999999999999998,0.033,1.25,0.25,0.625,-0.099
Cr-As,1.6391359593392631,0.17789072426937744,0.8195679796696316,2.0983606557377046,0.28415300546448097,1.0491803278688523,-2.004,1.904,1.8056483449741876,0.601827568119703,0.9028241724870938,2.1923076923076925,0.34615384615384615,1.0961538461538463,2.1904761904761907,0.15873015873015872,1.0952380952380953,0.5860000000000001,0.48600000000000004,0.233,0.223,0.009,0.013,1.375,0.125,0.6875,-0.072
