,Elements,Density_sum,Density_diff,Density_aver,Eneg_sum,Eneg_diff,Eneg_aver,Magnetic_sum,Magnetic_diff,Melting_sum,Melting_diff,Melting_aver,Number_sum,Number_diff,Number_aver,Radius_sum,Radius_diff,Radius_aver,Vacancy_1_sum,Vacancy_1_diff,Vacancy_2_sum,Vacancy_2_diff,Vacancy_3_sum,Vacancy_3_diff,Valence_sum,Valence_diff,Valence_aver,Energy_binding
665,Sb-Hf,2.5387547649301143,0.8411689961880561,1.2693773824650572,1.830601092896175,0.4098360655737703,0.9153005464480872,-0.606,0.456,1.8827419043149376,0.8847262788835822,0.9413709521574688,4.730769230769231,0.8076923076923077,2.3653846153846154,2.5793650793650795,0.0555555555555555,1.2896825396825398,1.395,0.1029999999999999,-0.0169999999999999,0.279,0.131,0.0149999999999999,1.125,0.125,0.5625,-0.45
666,Sb-Ta,2.932655654383736,1.235069885641677,1.4663278271918678,1.9398907103825136,0.3005464480874316,0.9699453551912568,-0.7939999999999999,0.648,2.315616045054248,1.3176004196228916,1.1578080225271237,4.769230769230769,0.8461538461538461,2.3846153846153846,2.4761904761904763,0.1587301587301587,1.238095238095238,1.07,0.428,-0.0489999999999999,0.311,0.098,0.018,1.25,0.0,0.625,-0.513
667,Sb-W,3.301143583227446,1.6035578144853877,1.650571791613723,2.0491803278688523,0.1912568306010928,1.024590163934426,-0.8029999999999999,0.657,2.534813792341882,1.5367981669105266,1.267406896170941,4.807692307692308,0.8846153846153846,2.4038461538461537,2.4206349206349205,0.2142857142857142,1.2103174603174602,0.878,0.62,-0.0179999999999999,0.28,0.074,0.042,1.375,0.125,0.6875,-0.528
668,Sb-Re,3.491740787801779,1.7941550190597206,1.7458703939008895,2.158469945355191,0.081967213114754,1.0792349726775956,-0.6649999999999999,0.517,2.4083747894983847,1.4103591640670294,1.2041873947491923,4.846153846153846,0.9230769230769232,2.423076923076923,2.4047619047619047,0.2301587301587301,1.2023809523809523,0.826,0.672,0.043,0.219,0.068,0.048,1.5,0.25,0.75,-0.491
669,Sb-Os,3.718831003811944,2.0212452350698857,1.859415501905972,2.322404371584699,0.0819672131147542,1.1612021857923496,-0.209,0.055,2.324450211191784,1.3264345857604285,1.162225105595892,4.884615384615385,0.9615384615384616,2.4423076923076925,2.388888888888889,0.246031746031746,1.1944444444444444,0.84,0.658,0.115,0.147,0.078,0.038,1.625,0.375,0.8125,-0.365
670,Sb-Ir,3.715654383735705,2.018068614993646,1.8578271918678528,2.322404371584699,0.0819672131147542,1.1612021857923496,0.288,0.454,2.0003467410208984,1.0023311155895425,1.0001733705104492,4.923076923076923,1.0,2.4615384615384617,2.3968253968253967,0.238095238095238,1.1984126984126984,0.884,0.614,0.212,0.05,0.115,0.001,1.75,0.5,0.875,-0.184
671,Sb-Pt,3.580686149936468,1.8831003811944087,1.790343074968234,2.322404371584699,0.0819672131147542,1.1612021857923496,0.236,0.41,1.6261093780194902,0.6280937525881345,0.8130546890097451,4.961538461538462,1.0384615384615383,2.480769230769231,2.4206349206349205,0.2142857142857142,1.2103174603174602,1.011,0.487,0.3359999999999999,0.0739999999999999,0.152,0.036,1.875,0.625,0.9375,-0.152
672,Sb-Au,3.301143583227446,1.6035578144853877,1.650571791613723,2.4316939890710376,0.1912568306010929,1.2158469945355188,0.045,0.221,1.2373950252601935,0.2393793998288379,0.6186975126300969,5.0,1.0769230769230769,2.5,2.4603174603174605,0.1746031746031746,1.2301587301587302,1.206,0.292,0.428,0.1659999999999999,0.196,0.08,2.0,0.75,1.0,-0.205
673,Sb-U,3.275730622617535,1.5781448538754768,1.6378653113087676,2.0491803278688523,0.1912568306010928,1.024590163934426,-1.356,1.218,1.2764972531264664,0.2784816276951108,0.6382486265632332,5.5,1.5769230769230769,2.75,2.6666666666666665,0.0317460317460317,1.3333333333333333,1.997,0.499,0.36,0.098,0.131,0.0149999999999999,1.375,0.125,0.6875,-0.85
674,Sb-Np,3.4155019059720457,1.7179161372299872,1.7077509529860229,1.830601092896175,0.4098360655737703,0.9153005464480872,-2.694,2.5540000000000003,1.0053987797808022,0.0073831543494464,0.5026993898904011,5.538461538461538,1.6153846153846154,2.769230769230769,2.6746031746031744,0.0396825396825396,1.3373015873015872,2.035,0.537,0.378,0.1159999999999999,0.113,0.003,1.5,0.25,0.75,-0.78
675,Te-Te,1.583735705209657,0.0,0.7918678526048285,2.295081967213114,0.0,1.147540983606557,-0.106,0.0,0.7980123126190541,0.0,0.399006156309527,4.0,0.0,2.0,2.5396825396825395,0.0,1.2698412698412698,1.602,0.0,0.392,0.0,0.062,0.0,1.5,0.0,0.75,-1.07
676,Te-Hf,2.4818297331639134,0.8980940279542567,1.2409148665819567,1.85792349726776,0.4371584699453552,0.9289617486338798,-0.5850000000000001,0.483,1.782740247908787,0.9847279352897332,0.8913701239543935,4.769230769230769,0.7692307692307693,2.3846153846153846,2.531746031746032,0.0079365079365079,1.2658730158730158,1.447,0.155,0.048,0.344,0.104,0.0419999999999999,1.25,0.25,0.625,-0.415
677,Te-Ta,2.8757306226175348,1.291994917407878,1.4378653113087674,1.9672131147540983,0.3278688524590164,0.9836065573770492,-0.778,0.6759999999999999,2.2156143886480963,1.4176020760290424,1.1078071943240482,4.807692307692308,0.8076923076923077,2.4038461538461537,2.4285714285714284,0.1111111111111111,1.2142857142857142,1.122,0.48,0.016,0.376,0.071,0.009,1.375,0.125,0.6875,-0.502
678,Te-W,3.244218551461245,1.6604828462515884,1.6221092757306226,2.076502732240437,0.2185792349726776,1.0382513661202184,-0.793,0.6869999999999999,2.4348121359357315,1.6367998233166774,1.2174060679678658,4.846153846153846,0.8461538461538461,2.423076923076923,2.373015873015873,0.1666666666666666,1.1865079365079363,0.93,0.672,0.047,0.345,0.047,0.015,1.5,0.0,0.75,-0.544
679,Te-Re,3.434815756035578,1.8510800508259213,1.717407878017789,2.185792349726776,0.1092896174863388,1.092896174863388,-0.658,0.5419999999999999,2.308373133092234,1.51036082047318,1.154186566546117,4.884615384615385,0.8846153846153846,2.4423076923076925,2.357142857142857,0.1825396825396825,1.1785714285714286,0.878,0.7240000000000001,0.108,0.284,0.041,0.0209999999999999,1.625,0.125,0.8125,-0.533
680,Te-Os,3.661905972045743,2.078170266836086,1.8309529860228717,2.3497267759562845,0.0546448087431694,1.1748633879781425,-0.173,0.047,2.224448554785633,1.4264362421665793,1.1122242773928166,4.923076923076923,0.9230769230769232,2.4615384615384617,2.3412698412698414,0.1984126984126984,1.1706349206349207,0.892,0.7100000000000001,0.18,0.212,0.051,0.011,1.75,0.25,0.875,-0.419
681,Te-Ir,3.658729351969504,2.0749936467598475,1.829364675984752,2.3497267759562845,0.0546448087431694,1.1748633879781425,0.292,0.434,1.9003450846147476,1.1023327719956937,0.9501725423073736,4.961538461538462,0.9615384615384616,2.480769230769231,2.3492063492063493,0.1904761904761904,1.1746031746031746,0.936,0.666,0.277,0.115,0.088,0.026,1.875,0.375,0.9375,-0.25
682,Te-Pt,3.523761118170267,1.94002541296061,1.7618805590851334,2.3497267759562845,0.0546448087431694,1.1748633879781425,0.248,0.394,1.5261077216133394,0.7280954089942854,0.7630538608066697,5.0,1.0,2.5,2.373015873015873,0.1666666666666666,1.1865079365079363,1.0630000000000002,0.539,0.401,0.0089999999999999,0.125,0.063,2.0,0.5,1.0,-0.252
683,Te-Au,3.244218551461245,1.6604828462515884,1.6221092757306226,2.459016393442623,0.1639344262295081,1.2295081967213115,0.072,0.206,1.1373933688540427,0.3393810562349887,0.5686966844270214,5.038461538461538,1.0384615384615383,2.519230769230769,2.412698412698413,0.1269841269841269,1.2063492063492065,1.258,0.344,0.493,0.1009999999999999,0.169,0.107,2.125,0.625,1.0625,-0.332
684,Te-U,3.218805590851334,1.6350698856416774,1.609402795425667,2.076502732240437,0.2185792349726776,1.0382513661202184,-1.306,1.234,1.1764955967203157,0.3784832841012617,0.5882477983601578,5.538461538461538,1.5384615384615383,2.769230769230769,2.619047619047619,0.0793650793650793,1.3095238095238095,2.049,0.4469999999999999,0.425,0.033,0.104,0.0419999999999999,1.5,0.0,0.75,-0.822
685,Te-Np,3.358576874205845,1.774841168996188,1.6792884371029224,1.85792349726776,0.4371584699453552,0.9289617486338798,-2.655,2.579,0.9053971233746514,0.1073848107555972,0.4526985616873257,5.576923076923077,1.5769230769230769,2.7884615384615383,2.626984126984127,0.0873015873015873,1.3134920634920637,2.087,0.485,0.443,0.0509999999999999,0.086,0.024,1.625,0.125,0.8125,-0.751
686,Hf-Hf,3.3799237611181705,0.0,1.6899618805590852,1.4207650273224044,0.0,0.7103825136612022,-1.1110000000000002,0.001,2.7674681831985204,0.0,1.3837340915992602,5.538461538461538,0.0,2.769230769230769,2.523809523809524,0.0,1.261904761904762,1.292,0.0,-0.296,0.0,0.146,0.0,1.0,0.0,0.5,-0.516
687,Hf-Ta,3.773824650571792,0.393900889453621,1.886912325285896,1.530054644808743,0.1092896174863387,0.7650273224043715,-1.289,0.2029999999999999,3.200342323937829,0.4328741407393092,1.6001711619689147,5.576923076923077,0.0384615384615384,2.7884615384615383,2.4206349206349205,0.1031746031746031,1.2103174603174602,0.967,0.325,-0.3279999999999999,0.032,0.1129999999999999,0.0329999999999999,1.125,0.125,0.5625,-0.52
688,Hf-W,4.142312579415502,0.7623888182973316,2.071156289707751,1.639344262295082,0.2185792349726775,0.819672131147541,-1.268,0.1979999999999999,3.419540071225464,0.6520718880269442,1.709770035612732,5.615384615384615,0.0769230769230769,2.8076923076923075,2.365079365079365,0.1587301587301587,1.1825396825396826,0.775,0.517,-0.297,0.001,0.089,0.0569999999999999,1.25,0.25,0.625,-0.476
689,Hf-Re,4.332909783989835,0.9529860228716646,2.1664548919949174,1.7486338797814207,0.3278688524590163,0.8743169398907104,-1.058,0.026,3.2931010683819677,0.525632885183447,1.6465505341909836,5.653846153846154,0.1153846153846153,2.826923076923077,2.3492063492063493,0.1746031746031746,1.1746031746031746,0.723,0.5690000000000001,-0.236,0.06,0.0829999999999999,0.063,1.375,0.375,0.6875,-0.377
690,Hf-Os,4.56,1.1800762388818296,2.28,1.9125683060109289,0.4918032786885246,0.9562841530054644,-0.603,0.407,3.2091764900753663,0.4417083068768462,1.6045882450376832,5.6923076923076925,0.1538461538461538,2.8461538461538463,2.333333333333333,0.1904761904761904,1.1666666666666667,0.737,0.555,-0.1639999999999999,0.132,0.093,0.0529999999999999,1.5,0.5,0.75,-0.195
691,Hf-Ir,4.556823379923761,1.176899618805591,2.2784116899618807,1.9125683060109289,0.4918032786885246,0.9562841530054644,-0.091,0.931,2.8850730199044805,0.1176048367059603,1.4425365099522405,5.730769230769231,0.1923076923076923,2.8653846153846154,2.3412698412698414,0.1825396825396825,1.1706349206349207,0.781,0.511,-0.0669999999999999,0.2289999999999999,0.13,0.0159999999999999,1.625,0.625,0.8125,-0.014
692,Hf-Pt,4.421855146124523,1.0419313850063532,2.210927573062261,1.9125683060109289,0.4918032786885246,0.9562841530054644,-0.164,0.884,2.5108356569030725,0.2566325262954477,1.2554178284515365,5.769230769230769,0.2307692307692307,2.8846153846153846,2.365079365079365,0.1587301587301587,1.1825396825396826,0.908,0.384,0.0569999999999999,0.353,0.1669999999999999,0.021,1.75,0.75,0.875,-0.008
693,Hf-Au,4.142312579415502,0.7623888182973316,2.071156289707751,2.021857923497268,0.6010928961748633,1.010928961748634,-0.362,0.682,2.122121304143776,0.6453468790547443,1.061060652071888,5.807692307692308,0.2692307692307692,2.9038461538461537,2.4047619047619047,0.119047619047619,1.2023809523809523,1.103,0.189,0.149,0.4449999999999999,0.211,0.065,1.875,0.875,0.9375,-0.121
694,Hf-U,4.116899618805592,0.7369758576874207,2.058449809402796,1.639344262295082,0.2185792349726775,0.819672131147541,-1.935,0.7770000000000001,2.161223532010049,0.6062446511884714,1.0806117660050245,6.307692307692308,0.7692307692307693,3.1538461538461537,2.611111111111111,0.0873015873015873,1.3055555555555556,1.894,0.602,0.081,0.377,0.146,0.0,1.25,0.25,0.625,-0.618
695,Hf-Np,4.256670902160102,0.8767471410419312,2.128335451080051,1.4207650273224044,0.0,0.7103825136612022,-3.293,2.127,1.8901250586643843,0.8773431245341358,0.9450625293321924,6.346153846153846,0.8076923076923077,3.173076923076923,2.619047619047619,0.0952380952380952,1.3095238095238095,1.932,0.64,0.099,0.395,0.128,0.0179999999999999,1.375,0.375,0.6875,-0.536
696,Ta-Ta,4.167725540025413,0.0,2.0838627700127064,1.639344262295082,0.0,0.819672131147541,-1.468,0.0,3.6332164646771385,0.0,1.8166082323385693,5.615384615384615,0.0,2.8076923076923075,2.3174603174603177,0.0,1.1587301587301588,0.642,0.0,-0.36,0.0,0.08,0.0,1.25,0.0,0.625,-0.507
697,Ta-W,4.536213468869123,0.3684879288437105,2.2681067344345616,1.7486338797814207,0.1092896174863387,0.8743169398907104,-1.41,0.008,3.8524142119647737,0.2191977472876349,1.9262071059823869,5.653846153846154,0.0384615384615384,2.826923076923077,2.261904761904762,0.0555555555555555,1.130952380952381,0.45,0.192,-0.3289999999999999,0.031,0.056,0.024,1.375,0.125,0.6875,-0.465
698,Ta-Re,4.726810673443456,0.5590851334180434,2.363405336721728,1.8579234972677596,0.2185792349726775,0.9289617486338796,-1.17,0.172,3.725975209121276,0.0927587444441377,1.8629876045606384,5.6923076923076925,0.0769230769230769,2.8461538461538463,2.246031746031746,0.0714285714285714,1.123015873015873,0.398,0.244,-0.268,0.092,0.05,0.03,1.5,0.25,0.75,-0.376
699,Ta-Os,4.953900889453622,0.7861753494282084,2.476950444726811,2.021857923497268,0.3825136612021859,1.010928961748634,-0.7030000000000001,0.623,3.642050630814676,0.0088341661375369,1.821025315407338,5.730769230769231,0.1153846153846153,2.8653846153846154,2.2301587301587302,0.0873015873015873,1.1150793650793651,0.412,0.23,-0.196,0.1639999999999999,0.06,0.02,1.625,0.375,0.8125,-0.216
700,Ta-Ir,4.950724269377382,0.7829987293519698,2.475362134688691,2.021857923497268,0.3825136612021859,1.010928961748634,-0.2789999999999999,1.119,3.3179471606437896,0.3152693040333489,1.6589735803218948,5.769230769230769,0.1538461538461538,2.8846153846153846,2.238095238095238,0.0793650793650793,1.119047619047619,0.456,0.186,-0.0989999999999999,0.261,0.097,0.017,1.75,0.5,0.875,-0.063
701,Ta-Pt,4.815756035578144,0.6480304955527321,2.407878017789072,2.021857923497268,0.3825136612021859,1.010928961748634,-0.355,1.077,2.9437097976423816,0.6895066670347569,1.4718548988211908,5.807692307692308,0.1923076923076923,2.9038461538461537,2.261904761904762,0.0555555555555555,1.130952380952381,0.583,0.059,0.0249999999999999,0.385,0.134,0.054,1.875,0.625,0.9375,-0.128
702,Ta-Au,4.536213468869123,0.3684879288437105,2.2681067344345616,2.1311475409836063,0.4918032786885245,1.0655737704918031,-0.5469999999999999,0.877,2.554995444883085,1.0782210197940536,1.2774977224415425,5.846153846153846,0.2307692307692307,2.923076923076923,2.3015873015873014,0.0158730158730158,1.1507936507936507,0.778,0.136,0.1169999999999999,0.477,0.178,0.098,2.0,0.75,1.0,-0.291
703,Ta-U,4.510800508259212,0.3430749682337995,2.255400254129606,1.7486338797814207,0.1092896174863387,0.8743169398907104,-2.087,0.599,2.594097672749358,1.039118791927781,1.297048836374679,6.346153846153846,0.7307692307692307,3.173076923076923,2.507936507936508,0.1904761904761904,1.253968253968254,1.569,0.927,0.049,0.409,0.1129999999999999,0.0329999999999999,1.375,0.125,0.6875,-0.685
704,Ta-Np,4.650571791613722,0.4828462515883101,2.325285895806861,1.530054644808743,0.1092896174863387,0.7650273224043715,-3.407,1.9210000000000005,2.322999199403694,1.310217265273445,1.161499599701847,6.384615384615385,0.7692307692307693,3.1923076923076925,2.515873015873016,0.1984126984126984,1.257936507936508,1.607,0.965,0.067,0.427,0.095,0.015,1.5,0.25,0.75,-0.608
705,W-W,4.9047013977128335,0.0,2.4523506988564168,1.8579234972677596,0.0,0.9289617486338796,-1.312,0.0,4.071611959252409,0.0,2.0358059796262045,5.6923076923076925,0.0,2.8461538461538463,2.2063492063492065,0.0,1.1031746031746033,0.258,0.0,-0.298,0.0,0.032,0.0,1.5,0.0,0.75,-0.438
706,W-Re,5.095298602287167,0.1905972045743329,2.5476493011435832,1.967213114754098,0.1092896174863387,0.983606557377049,-1.092,0.1599999999999999,3.945172956408912,0.1264390028434972,1.972586478204456,5.730769230769231,0.0384615384615384,2.8653846153846154,2.1904761904761907,0.0158730158730158,1.0952380952380951,0.206,0.052,-0.237,0.061,0.026,0.006,1.625,0.125,0.8125,-0.374
707,W-Os,5.322388818297331,0.4176874205844979,2.6611944091486657,2.1311475409836067,0.2732240437158471,1.0655737704918034,-0.643,0.655,3.861248378102311,0.2103635811500979,1.9306241890511555,5.769230769230769,0.0769230769230769,2.8846153846153846,2.1746031746031744,0.0317460317460317,1.0873015873015872,0.22,0.038,-0.1649999999999999,0.133,0.036,0.004,1.75,0.25,0.875,-0.247
708,W-Ir,5.319212198221093,0.4145108005082592,2.6596060991105466,2.1311475409836067,0.2732240437158471,1.0655737704918034,-0.29,1.116,3.5371449079314248,0.5344670513209839,1.7685724539657124,5.807692307692308,0.1153846153846153,2.9038461538461537,2.1825396825396823,0.0238095238095238,1.0912698412698412,0.264,0.006,-0.0679999999999999,0.2299999999999999,0.073,0.041,1.875,0.375,0.9375,-0.139
709,W-Pt,5.184243964421855,0.2795425667090215,2.592121982210928,2.1311475409836067,0.2732240437158471,1.0655737704918034,-0.357,1.087,3.162907544930017,0.908704414322392,1.5814537724650084,5.846153846153846,0.1538461538461538,2.923076923076923,2.2063492063492065,0.0,1.1031746031746033,0.391,0.133,0.0559999999999999,0.354,0.11,0.078,2.0,0.5,1.0,-0.255
710,W-Au,4.9047013977128335,0.0,2.4523506988564168,2.240437158469945,0.3825136612021858,1.1202185792349726,-0.5589999999999999,0.889,2.77419319217072,1.2974187670816884,1.3870965960853598,5.884615384615385,0.1923076923076923,2.9423076923076925,2.246031746031746,0.0396825396825396,1.123015873015873,0.5860000000000001,0.328,0.148,0.4459999999999999,0.154,0.122,2.125,0.625,1.0625,-0.433
711,W-U,4.879288437102924,0.0254129606099109,2.4396442185514617,1.8579234972677596,0.0,0.9289617486338796,-2.019,0.619,2.813295420036993,1.2583165392154156,1.4066477100184964,6.384615384615385,0.6923076923076923,3.1923076923076925,2.452380952380953,0.246031746031746,1.2261904761904765,1.377,1.119,0.08,0.378,0.089,0.0569999999999999,1.5,0.0,0.75,-0.714
712,W-Np,5.019059720457434,0.1143583227445995,2.509529860228717,1.639344262295082,0.2185792349726775,0.819672131147541,-3.3,1.912,2.542196946691329,1.52941501256108,1.2710984733456645,6.423076923076923,0.7307692307692307,3.2115384615384617,2.4603174603174605,0.2539682539682539,1.2301587301587302,1.415,1.157,0.098,0.396,0.071,0.039,1.625,0.125,0.8125,-0.647
713,Re-Re,5.285895806861499,0.0,2.6429479034307497,2.076502732240437,0.0,1.0382513661202184,-0.948,0.0,3.818733953565414,0.0,1.909366976782707,5.769230769230769,0.0,2.8846153846153846,2.1746031746031744,0.0,1.0873015873015872,0.154,0.0,-0.176,0.0,0.02,0.0,1.75,0.0,0.875,-0.358
714,Re-Os,5.512986022871664,0.227090216010165,2.756493011435832,2.240437158469945,0.1639344262295083,1.1202185792349726,-0.496,0.51,3.734809375258813,0.0839245783066007,1.8674046876294064,5.807692307692308,0.0384615384615384,2.9038461538461537,2.1587301587301586,0.0158730158730158,1.0793650793650793,0.1679999999999999,0.0139999999999999,-0.104,0.072,0.03,0.01,1.875,0.125,0.9375,-0.265
715,Re-Ir,5.509809402795426,0.2239135959339263,2.754904701397713,2.240437158469945,0.1639344262295083,1.1202185792349726,-0.1789999999999999,0.971,3.410705905087928,0.4080280484774866,1.7053529525439637,5.846153846153846,0.0769230769230769,2.923076923076923,2.1666666666666665,0.0079365079365079,1.0833333333333333,0.212,0.058,-0.0069999999999999,0.1689999999999999,0.067,0.047,2.0,0.25,1.0,-0.219
716,Re-Pt,5.374841168996188,0.0889453621346886,2.687420584498094,2.240437158469945,0.1639344262295083,1.1202185792349726,-0.2209999999999999,0.959,3.0364685420865194,0.7822654114788947,1.5182342710432597,5.884615384615385,0.1153846153846153,2.9423076923076925,2.1904761904761907,0.0158730158730158,1.0952380952380951,0.339,0.185,0.1169999999999999,0.293,0.104,0.084,2.125,0.375,1.0625,-0.365
